Imagen,ID,X,Y,Width,Height,Área,Perímetro,Circularidad,Contraste,Energía,Homogeneidad,Cluster Shade,Cluster Prominencia,Correlación Haralick,Entropía
5.png,32,1420,421,98,88,6666.5,307.6639951,0.885022673,21.86843955,0.113094972,0.576278892,683802.7964,140061443.4,0.994328249,7.990047089
5.png,33,397,370,100,100,6791,326.8771976,0.79868282,25.07161616,0.143500589,0.628881832,649878.0161,186032521.4,0.99545538,7.615127508
5.png,34,987,326,110,94,7626,331.3624803,0.872770383,20.45627562,0.132255266,0.623358812,848985.002,200701761.3,0.995978872,7.624541194
5.png,35,1239,301,84,107,6539.5,311.8061297,0.845249867,45.72458057,0.076867002,0.424112318,637855.8965,235115560.1,0.992380178,9.377029168
5.png,36,1466,298,91,84,5555.5,285.3208486,0.857562935,32.11613757,0.091927886,0.537517138,902227.2167,257448077.2,0.994704169,8.729730975
5.png,37,705,282,103,93,7187.5,319.4629837,0.885006855,18.28420831,0.130430073,0.600415638,708155.2379,154772103.5,0.995704174,7.642587648
5.png,38,0,199,100,92,7301,326.1076444,0.86272077,25.52854633,0.110332368,0.602681787,1321004.361,317107719.1,0.995099141,8.210844057
5.png,39,527,175,107,93,7101.5,320.4335458,0.869128526,23.97210388,0.111963819,0.561090642,875403.4872,208716388.3,0.995257127,8.182405268
5.png,40,1406,157,98,99,7179.5,319.1198381,0.885923981,25.3289597,0.132628064,0.579385102,966351.5674,242174048.6,0.995505935,7.861881159
5.png,41,1220,146,103,102,8124,336.8771981,0.899573278,29.27508651,0.093589069,0.495904604,514296.5818,110190428.7,0.991555353,8.409441584
5.png,42,964,143,103,96,7285.5,322.4335451,0.880620497,33.01082516,0.104017453,0.547299639,1149744.971,292582041.9,0.9938926,8.519035933
5.png,43,66,127,85,92,5977,291.4213543,0.884403343,47.65903209,0.109374191,0.539978907,1399087.846,375068414.2,0.992814963,8.269435919
5.png,44,777,123,118,112,8849.5,363.6883793,0.840755561,22.90086996,0.116390339,0.653307362,1498835.381,366260809.5,0.99544141,7.815095388
5.png,45,599,117,80,80,4751.5,258.007141,0.896968404,40.62325949,0.134919653,0.524485278,1203672.266,337558375.4,0.993933256,8.059968207
5.png,46,1130,116,87,84,5286,284.2497821,0.822122893,27.14797896,0.057794171,0.398483743,938813.3292,259480001.9,0.994738382,9.580678544
5.png,47,165,113,111,97,7947,339.0193325,0.868888698,37.47188379,0.071771894,0.467433586,690455.1009,195220351.3,0.992353026,9.372074182
5.png,48,902,87,98,83,5983.5,292.6345577,0.878039263,28.77679791,0.125122612,0.581027932,1078575.805,274096742.8,0.994866316,8.063981825
5.png,49,746,83,99,107,6507,321.3036021,0.792062554,20.46719435,0.11948162,0.624244031,1236523.547,284914567.6,0.995490727,7.690742474
5.png,50,1033,76,119,97,8238.5,347.7472572,0.856111998,22.97693517,0.100518435,0.544022872,1124867.614,274959495.4,0.995601711,8.517681056
5.png,51,1565,53,35,96,2556,232.2253956,0.59559534,39.17156863,0.098067216,0.506445438,535932.4285,116772182.7,0.988818248,8.170505517
5.png,52,96,41,101,97,7092,321.3624787,0.862955208,33.4928866,0.102188196,0.526938561,1087981.286,297475492.2,0.994620289,8.515017207
5.png,53,248,34,107,94,7309,330.5340517,0.84068909,23.96457246,0.09595619,0.554779402,1151249.79,317839933.7,0.99603666,8.559152053
5.png,54,1346,0,46,13,379.5,101.6984842,0.461097412,19.44102564,0.099725681,0.351329059,208480.0438,51954386.94,0.992946764,7.792416859
5.png,55,912,0,120,67,6338,323.1370835,0.762761031,15.06898282,0.176894686,0.68081138,682229.1944,127963939,0.9954645,6.835117992
5.png,56,457,0,91,25,1433,205.7401145,0.425420193,25.53022222,0.135886663,0.532740459,431915.6272,136201580.5,0.99474989,7.687438846
5.png,57,309,0,124,73,6538.5,336.0071408,0.727764686,25.41118165,0.112427415,0.556978851,1231742.865,311994955.9,0.994847113,8.355687863
5.png,58,57,0,116,44,3477,276.1665206,0.572891657,25.28142292,0.118709988,0.577724828,1094226.31,353864808.6,0.996658887,7.85037827
6.png,0,1267,1188,52,12,373,113.4558437,0.364137123,38.49836601,0.111931086,0.402407968,106461.1095,72160015.21,0.988663275,8.33904829
6.png,1,1122,1180,62,20,792.5,140.6690462,0.503282755,21.99180328,0.189626147,0.513886408,307379.4187,85938327.9,0.994182915,7.137377528
6.png,2,853,1162,129,38,2954,298.0243851,0.417942709,14.79605263,0.103519249,0.667713529,690424.8304,155456802.5,0.993779943,7.889024243
6.png,3,326,1162,94,38,2418,226.8528129,0.590442789,23.83786078,0.110218232,0.587582145,1107933.387,261441766.2,0.994061825,8.08213051
6.png,4,833,1113,106,81,3877,313.7645,0.494877895,14.72145797,0.128787948,0.646869326,198530.9839,32340148.52,0.98702883,8.063508985
6.png,5,741,1101,107,99,7433.5,345.3208477,0.783353184,20.14789403,0.125700606,0.650278947,1076114.215,248166257.6,0.996090758,7.803148107
6.png,6,1361,1087,92,90,6218,297.9066341,0.880440947,24.02600733,0.131541052,0.606669534,799119.1015,183037491.1,0.994989427,7.983333845
6.png,7,445,1064,96,102,7297,321.7056268,0.886006476,25.71950464,0.150503887,0.64843126,940403.669,216980492.2,0.99501982,7.620152713
6.png,8,830,1056,131,104,8713.5,386.5756799,0.732712234,22.59526627,0.142483902,0.670918323,749406.6087,151009448.4,0.99341718,7.862753811
6.png,9,269,1055,126,136,12050.5,418.6589441,0.86396109,26.22847059,0.106582124,0.589895156,1252271.553,347401454.5,0.99545844,8.970719818
6.png,10,735,999,108,93,7323.5,322.4335462,0.885213667,23.82172646,0.150580344,0.640061702,889626.5015,212322582.7,0.995520955,7.664411266
6.png,11,194,975,113,104,9015.5,355.605119,0.895908534,21.65333104,0.131163464,0.649264314,728697.0563,144063064,0.994260897,7.787849368
6.png,12,394,941,104,104,7803,341.3624792,0.841472452,24.48609037,0.13433067,0.624907557,1025471.75,238274547.2,0.995183242,8.110875274
6.png,13,1234,899,131,108,9559.5,392.5756824,0.779467933,21.58774929,0.177629809,0.707038159,857556.8147,278030670.6,0.99689799,7.358354383
6.png,14,1085,884,104,101,7779.5,333.9482646,0.876603433,21.41968663,0.130688114,0.619920927,619310.9184,131238830.9,0.994756318,8.040183939
6.png,15,328,873,124,86,7825,349.3624808,0.805641232,17.35186236,0.11650374,0.651290946,1170778.565,284358177,0.996819544,8.089457561
6.png,16,759,798,121,119,9649,383.4457397,0.824677862,23.13004202,0.133876928,0.635560242,879635.2862,198055051.3,0.995136843,8.011866148
6.png,17,1223,795,118,103,9008,361.84776,0.864542733,18.25748901,0.157568343,0.699963202,869059.4334,195353782.1,0.996327652,7.275060472
6.png,18,494,785,122,94,8887,362.3919158,0.850370219,15.71566731,0.164082253,0.677926954,831427.9092,176829407.3,0.996312488,7.435098295
6.png,19,1379,775,98,104,8194.5,339.663995,0.892551526,20.72908406,0.157146149,0.672399874,737841.8279,144211798.8,0.994223203,7.359588728
6.png,20,16,774,125,108,8625,371.7888857,0.784108501,21.0546595,0.160569654,0.696607884,653409.272,241368763.5,0.996881982,7.331513549
6.png,21,847,773,112,105,8394.5,348.5756811,0.868181502,21.02093522,0.096761634,0.600654644,777505.7966,173015820.4,0.995266932,8.451365636
6.png,22,305,737,107,106,8315,345.8477603,0.873578994,23.03506586,0.179947244,0.661712748,807695.9735,181548004.2,0.995279319,7.328056203
6.png,23,101,708,140,91,8618.5,370.7178168,0.788051558,13.86552297,0.153314746,0.677052255,721480.628,211277465.6,0.997663512,7.543844635
6.png,24,652,646,107,95,7813.5,336.9777037,0.864675488,29.09910626,0.135791062,0.644699038,1199127.463,292730727.5,0.994874243,7.875572587
6.png,25,423,609,121,110,9539,380.33304,0.828675699,22.88083333,0.117096635,0.614243295,959376.8646,237435005.2,0.995568806,8.428315812
6.png,26,827,598,104,99,7427.5,329.9482654,0.857355277,21.15279004,0.125507156,0.632259344,753905.2068,182355466.8,0.995845793,7.913855807
6.png,27,508,570,112,117,8713,371.9898944,0.791252863,26.3960884,0.112928403,0.583697898,688793.0531,165223039.2,0.993745113,8.754926987
6.png,28,620,559,135,93,8733,374.6761866,0.781737853,24.13489007,0.173207863,0.67244376,1399948.362,443340277.8,0.997077511,7.454389199
6.png,29,1321,551,105,107,8017.5,344.0904034,0.850949352,24.3190151,0.123567594,0.665513093,759229.9616,154132480.8,0.992706471,8.033568539
6.png,30,1391,493,108,111,8622.5,358.4335471,0.843384794,31.06651511,0.155559294,0.664663246,1025176.021,226443659.2,0.993309412,7.670158622
6.png,31,1285,486,106,92,6882,325.2203449,0.817653161,23.8068323,0.122560774,0.64743765,1280635.644,305285052.5,0.995567541,8.037660657
6.png,32,1531,477,69,96,5331,290.5096663,0.793774917,21.45435049,0.222523773,0.702634685,965864.8765,200469970.7,0.994850344,6.731305739
6.png,33,596,450,118,104,9620.5,368.7766923,0.888956641,19.59944116,0.125465767,0.634361144,711606.7258,144964194.8,0.994795931,7.984440144
6.png,34,1454,386,102,103,7895,333.3624791,0.892747338,22.60963184,0.144767305,0.646015759,905287.7837,207099100.4,0.995554499,7.61868158
6.png,35,945,385,108,97,7979.5,335.1198369,0.892863914,14.52249735,0.179055555,0.685375527,594680.2412,112202574,0.995813034,6.846863563
6.png,36,127,344,118,116,9256.5,370.8599522,0.845739848,17.27630416,0.156554722,0.687865714,649364.698,171507953.3,0.996731803,7.479426295
6.png,37,306,272,115,108,9506.5,365.261974,0.895409284,25.02192982,0.131925575,0.604870901,805586.0727,185506709.2,0.994659276,8.07079179
6.png,38,528,263,110,111,9504,365.362478,0.894681389,20.36069097,0.15930619,0.66738095,836657.6204,176246802.8,0.995230878,7.465893476
6.png,39,0,259,135,105,10492,398.3330402,0.830951132,24.93439943,0.106955233,0.639468107,1466042.022,374825838.5,0.995839222,8.36688363
6.png,40,661,256,110,97,8235,343.220343,0.878470993,18.65203821,0.144224044,0.644712365,818918.9018,175374982.4,0.995678367,7.682197108
6.png,41,0,211,90,70,3318.5,272.0660174,0.563382156,8.664205457,0.150522862,0.734842049,395168.3566,90058863.9,0.992443859,6.854354994
6.png,42,1175,189,101,106,7772.5,337.9482648,0.855204845,20.16113208,0.123167089,0.632297392,779400.3871,186658853.4,0.995991339,8.044885207
6.png,43,780,182,117,116,10614,385.8477596,0.895894729,16.87254756,0.144881728,0.685510615,694459.8114,138971780.2,0.995435447,7.734938839
6.png,44,1373,130,108,95,7600.5,339.3208494,0.829527783,46.25833743,0.118617946,0.605214011,1201449.526,317048970.8,0.992288562,8.543780018
6.png,45,0,126,181,133,17794.5,554.658945,0.726848019,13.66992481,0.096961449,0.666943969,1385495.429,337241960.1,0.997203479,8.407960688
6.png,46,935,111,108,97,8215,341.563489,0.884859972,23.87811928,0.16746823,0.641525389,919142.4415,196631422.8,0.994638595,7.553644298
6.png,47,1470,102,116,123,11006,396.6761867,0.878955956,50.23061152,0.068550264,0.441540217,2761280.015,948609202.3,0.995252395,9.933307606
6.png,48,780,95,98,86,6282,304.2497803,0.852800114,37.61472069,0.164169078,0.60636714,1522345.702,432843291.1,0.995074526,7.70428925
6.png,49,1133,79,124,105,9010,382.5340512,0.773738942,23.33279133,0.091815828,0.597256686,812139.7285,185342183.7,0.994768128,8.796966326
6.png,50,635,27,126,125,7945,396.0731556,0.636433378,20.821312,0.254020019,0.712335346,-331471.5885,315082588.4,0.997453309,6.770963563
6.png,51,952,20,100,88,6911.5,312.4924215,0.889412436,24.80153811,0.104629912,0.551029291,720386.5014,179447604.2,0.994399517,8.908680572
6.png,52,338,8,111,119,10458.5,383.9482654,0.891525655,31.61031322,0.059583015,0.462544884,1918941.024,690302102,0.996433906,10.19395912
6.png,53,1145,2,112,99,7731,345.3624797,0.814507766,26.28410228,0.13026996,0.625694326,1175747.405,305115344,0.995716823,8.201622399
6.png,54,1464,0,107,91,8021.5,344.5512967,0.849097719,27.96330085,0.109544473,0.613048874,868357.1659,189799776.2,0.992886939,8.390372522
6.png,55,1324,0,98,63,4710.5,278.7523071,0.761798181,24.45819015,0.227673959,0.682792097,978100.1597,215344198.3,0.994929781,6.743233106
6.png,56,1024,0,100,29,2160,231.740114,0.505430194,20.43573668,0.163913214,0.595371119,894958.0244,216413541.8,0.9959834,7.509887698
6.png,57,419,0,73,15,771,157.941125,0.388395141,23.96944444,0.075305163,0.328112155,591606.0566,243587591,0.995922601,9.284532612
6.png,58,0,0,93,77,6139.5,302.6101714,0.842511475,20.709345,0.122254979,0.673740971,1161744.542,261577434.4,0.9948138,7.840193082
7.png,0,388,1188,113,12,1094.5,241.8994948,0.235047538,27.6078869,0.151980719,0.587032243,615534.4798,134680817.9,0.986583456,6.989187294
7.png,1,387,1182,110,6,432.5,225.0710677,0.107289355,25.82262997,0.163168547,0.597081895,398105.8678,79947763.26,0.983309366,6.716400543
7.png,2,1196,1175,34,25,464.5,93.49747396,0.667722218,25.19878788,0.074355511,0.37780394,251659.4517,44107675.36,0.987819086,8.257526265
7.png,3,1539,1172,61,28,1295,161.1126975,0.626931504,13.09761905,0.209672566,0.676958913,652966.8609,126681995.4,0.996382441,6.437624177
7.png,4,1215,1153,91,47,2840.5,229.2375883,0.679255238,18.61607565,0.109234952,0.490813188,340486.7415,116296949.9,0.995320615,8.701798153
7.png,5,125,1151,48,49,1489.5,165.9827557,0.67939826,32.79765523,0.110599914,0.457341832,435509.5328,121596443.8,0.991993849,8.291305934
7.png,6,70,1150,60,50,2106.5,191.6396092,0.720776758,35.45152542,0.124824266,0.487056041,481115.0203,205766653.6,0.993378804,8.638330626
7.png,7,386,1123,108,59,4828,292.5096667,0.709082357,26.9616664,0.111095493,0.511713545,643707.2834,222921750.3,0.995070146,8.975558377
7.png,8,631,1076,116,115,10051,375.9898943,0.893442881,23.68083176,0.11997739,0.525451371,387702.2864,121686168.7,0.994259459,8.952028732
7.png,9,855,1058,115,110,9640.5,368.0904,0.894129536,23.75877193,0.103297922,0.562771044,241841.8743,115833020.7,0.993986155,8.86287923
7.png,10,128,1057,106,100,7916.5,334.7766925,0.887631389,30.74352381,0.106587215,0.539580181,900827.5926,242122658.8,0.99449167,8.787150679
7.png,11,1049,1043,120,117,10860.5,389.7472544,0.89844926,31.90756303,0.103280416,0.448107607,121435.3383,168870196.7,0.994007501,9.585421654
7.png,12,1208,1035,108,112,9280,361.0193325,0.894740142,20.48456275,0.095966052,0.532532361,144066.7213,96491871.59,0.99437582,9.25235109
7.png,13,27,992,107,102,8327,351.5634897,0.846624623,35.16315205,0.073564131,0.454337566,436225.4433,173669908.7,0.99271452,9.672600253
7.png,14,371,960,113,90,6656,329.0193324,0.772645614,18.44871032,0.161468703,0.566270743,732816.8114,344694230.6,0.997565347,8.501315314
7.png,15,647,953,121,115,10602.5,385.4041089,0.896985586,28.69797101,0.125863214,0.500065085,95914.11404,166327881,0.99429033,9.048436956
7.png,16,847,931,118,118,10351.5,384.2325354,0.881099343,22.52071563,0.088502801,0.500090924,142482.4564,107589884.5,0.993788297,9.452063422
7.png,17,26,922,84,89,3898.5,285.6639961,0.600338766,16.07594423,0.088319673,0.597246648,616395.8071,142173099.5,0.993747033,8.781603726
7.png,18,0,919,75,89,4198,285.3380947,0.647937005,6.539781354,0.094675231,0.65149997,288191.0145,63279764.23,0.996211311,8.381555088
7.png,19,117,879,103,104,8288,340.8771988,0.896321268,29.77592383,0.089139107,0.467173607,290404.7606,141543497.6,0.993355588,9.406079591
7.png,20,1425,874,123,121,11610,403.1614687,0.897602485,22.8968297,0.093740136,0.500773383,139277.5309,94453219.71,0.99419749,9.08455429
7.png,21,422,864,109,111,9279.5,365.6051195,0.872388442,26.43451785,0.082383406,0.455856063,254618.2852,106744885.4,0.992904257,9.570495974
7.png,22,0,807,111,111,10058.5,374.977702,0.898943089,23.23751024,0.07962731,0.440324748,211659.6342,136719749.2,0.994554544,9.654249473
7.png,23,929,793,121,160,14449.5,461.3452327,0.853120954,26.71697917,0.064989848,0.430742365,1211980.388,571783145.4,0.996906525,10.41103927
7.png,24,514,746,122,116,10907,391.161468,0.895783467,28.82559134,0.113713077,0.471582021,108093.3386,163210904.7,0.99441476,9.527391943
7.png,25,336,742,118,100,9195,359.3624792,0.894738523,26.21059829,0.093477707,0.491351882,199430.0189,133478068,0.993796691,9.470718182
7.png,26,91,717,107,106,8494.5,346.4335458,0.889421875,40.60475258,0.125874651,0.455428559,553859.7582,266119514.1,0.993809356,9.169259466
7.png,27,684,705,111,111,9390,362.676187,0.897092806,31.21621622,0.121345965,0.514710584,707153.3922,267349456.9,0.994799078,9.248088719
7.png,28,1080,689,95,111,7925.5,341.8061302,0.852465555,30.75896109,0.123143583,0.542431529,1062924.649,304967562.4,0.995141531,8.771941629
7.png,29,884,682,104,122,9302,373.0193359,0.840085541,28.18581888,0.056260146,0.415532575,394446.0853,150330086.8,0.993233913,10.25623805
7.png,30,988,681,79,108,6647,314.9360727,0.842152472,40.15895062,0.146226577,0.590936673,2043958.537,610112692.7,0.995291712,8.000613607
7.png,31,821,641,98,110,7653.5,339.6051211,0.833914431,27.71668229,0.055542985,0.439489887,863748.0927,282644931.8,0.994846629,10.07837047
7.png,32,232,640,107,115,9347,364.6761858,0.883216755,22.82813782,0.094874061,0.466958931,-4447.991027,82464657.42,0.993554912,9.296396909
7.png,33,1375,637,106,104,8306.5,341.6051198,0.894497624,24.88827839,0.100158223,0.458492073,144860.1558,101466938.7,0.993989843,9.061623001
7.png,34,1193,621,102,102,6660.5,391.0609635,0.547302919,35.14502038,0.06579009,0.449853629,158648.7421,215701507,0.994173134,9.863190896
7.png,35,643,583,107,104,8362,361.4213542,0.804437689,15.941582,0.054860466,0.478501853,558571.4948,174635860.5,0.995639467,9.853875665
7.png,36,1589,582,11,42,318,92.62741661,0.46575538,164.1738095,0.055328334,0.125443785,220630.7937,121245371,0.96153206,8.873714483
7.png,37,545,568,99,112,8812.5,357.6639936,0.865682326,23.27350583,0.085769969,0.480302906,359764.5738,160893459.1,0.99488768,9.537882912
7.png,38,0,560,107,223,13495.5,635.2030983,0.420313779,23.63292157,0.260702996,0.60896011,-180121.834,360560945.8,0.996965307,8.432522369
7.png,39,867,559,106,99,7676.5,335.605119,0.856477514,21.16507937,0.056203584,0.437158873,411053.4521,164702742.4,0.995391788,9.974412536
7.png,40,168,544,111,120,10194.5,381.4041076,0.880653494,28.67878788,0.078418716,0.462507248,182760.5531,143757482.3,0.993947057,9.723599647
7.png,41,711,538,103,121,8748.5,365.8893921,0.821190323,23.61003079,0.063801794,0.473668056,731702.5182,215173605.7,0.994488772,9.893784903
7.png,42,1225,522,96,83,5771.5,296.0071398,0.827740473,35.21128725,0.125173386,0.554599011,1303265.79,490883306.5,0.995964591,8.722416987
7.png,43,376,522,109,107,8397.5,347.7472539,0.872634659,17.63274489,0.077661365,0.505615412,292212.3921,73902764.47,0.993823487,9.178746457
7.png,44,0,506,107,55,4089,309.4802287,0.536489413,13.57221269,0.07909273,0.52258724,233142.3079,173600308.3,0.997229243,9.199403519
7.png,45,590,487,119,90,7724.5,338.4335474,0.84748775,17.65160075,0.114466187,0.545908002,782732.3848,322778946.1,0.997438595,9.012779522
7.png,46,780,468,115,113,9807,373.1614698,0.885018704,19.05170005,0.060029228,0.478313735,285899.7775,78107022.51,0.993408369,9.608795068
7.png,47,902,445,115,118,10131.5,379.5462443,0.883800446,17.98468629,0.063063319,0.484798618,155129.749,82667759.22,0.994139339,9.474676458
7.png,48,333,441,121,104,8847,362.4751755,0.846153887,13.41899038,0.066895943,0.484257472,264798.9559,85754787.34,0.995715362,9.446059655
7.png,49,148,421,120,113,10513,383.5046141,0.898246102,23.46426712,0.091432194,0.470976462,142027.8139,105127410.1,0.994017728,9.411799637
7.png,50,1412,407,119,110,10105.5,377.2619727,0.892239833,18.37280431,0.098177485,0.559206768,360957.6087,178999709.4,0.996246672,9.106741471
7.png,51,422,393,128,109,10249,388.8183221,0.851918234,21.88434588,0.059820298,0.513679895,526226.1252,146208714.3,0.99422495,9.664856253
7.png,52,1163,388,109,111,8860.5,354.2325351,0.887342329,30.23031365,0.080320347,0.476096609,506745.9155,204178795.5,0.994575627,9.467056744
7.png,53,974,369,107,120,8715,358.2741673,0.853190999,22.94889937,0.084612655,0.519548439,736846.6169,237614945.7,0.995676711,9.359400169
7.png,54,10,360,99,98,7033,325.220343,0.835593541,24.42294877,0.075112337,0.510479599,179482.3179,254390832.5,0.995084246,9.530078189
7.png,55,1101,311,106,115,8222.5,353.5462443,0.826649277,25.41068323,0.067892918,0.467510258,752961.2973,193037816.6,0.994086853,9.775877873
7.png,56,84,303,91,130,7039,371.7056248,0.640210162,21.25931624,0.113330836,0.499988977,1726034.367,598626899.8,0.997425028,9.340822537
7.png,57,160,299,69,111,5735.5,305.0365782,0.774599669,27.97350291,0.115989572,0.450132289,970349.3825,403867592.7,0.996130589,9.442402237
7.png,58,312,296,105,108,8705,349.3624791,0.896243705,23.90892094,0.093405204,0.470655715,430243.0852,139412024,0.994258739,9.307705191
7.png,59,706,285,105,101,8220,338.8771974,0.899491344,26.99228865,0.093885511,0.489771839,406805.404,119260068.2,0.992826683,9.228899133
7.png,60,1032,273,109,113,8875.5,367.6051214,0.825352718,21.57817109,0.047075639,0.453000979,218384.7566,172135823.9,0.99498868,10.17113628
7.png,61,1446,260,105,105,8554,345.7056249,0.899427616,33.07921245,0.083034322,0.483268474,408074.3761,191642400.1,0.993749554,9.489338692
7.png,62,474,253,149,152,17054,499.587875,0.858642426,21.38815789,0.083280651,0.42838538,581359.0512,838322734.3,0.997983161,10.70168484
7.png,63,841,226,114,113,9803.5,370.9188271,0.895433342,21.86396742,0.094876338,0.520091749,52406.34735,72718989.73,0.99351661,8.967483691
7.png,64,1228,209,199,191,26938.5,690.6244549,0.709740141,18.8497012,0.140851796,0.573462848,743557.8298,296978718.1,0.996955586,9.418002743
7.png,65,377,185,109,97,8149,340.0487696,0.885588088,26.43327606,0.084513425,0.470508543,428390.0482,152996088.7,0.993919693,9.462181274
7.png,66,259,174,118,104,9344.5,363.2619731,0.889868958,19.9699211,0.098397048,0.455712029,-61537.05854,114915825.7,0.994995768,9.463244092
7.png,67,136,159,105,113,9134,358.190906,0.894626504,31.40869639,0.083168789,0.428297223,203932.2366,178951574,0.993865142,9.749537537
7.png,68,1385,143,116,110,9964,377.1614707,0.880215358,19.37857708,0.060037431,0.46880838,231243.651,85974625.12,0.994439789,9.788707709
7.png,69,917,141,99,100,7534.5,325.4629852,0.893842693,20.1755102,0.079179104,0.544695676,376154.9133,80547674.03,0.993199226,8.78647456
7.png,70,718,140,121,117,10604.5,391.5462452,0.869228452,17.83611111,0.075114951,0.496045112,225432.428,85011294.96,0.994670754,9.447938047
7.png,71,1572,133,28,84,1588,193.0538231,0.535431046,34.89550265,0.092011277,0.428482938,270400.0746,80173893.77,0.989811143,8.656587428
7.png,72,1214,132,112,96,8156,353.0782079,0.822139007,21.69453829,0.044595627,0.430320852,378612.7277,199957895.7,0.995428082,10.31178762
7.png,73,788,75,99,99,7186,319.3624799,0.885379155,35.84405277,0.083120145,0.412348631,392255.0254,185735891.8,0.992504051,9.939734956
7.png,74,0,75,73,96,5398.5,295.5807345,0.776480801,11.81177662,0.072650079,0.528874676,749409.6698,224017822.4,0.997396463,9.222356585
7.png,75,1544,56,56,45,1761,183.3969697,0.657937907,15.45535354,0.078221742,0.469868659,326144.1321,134735331.2,0.996477803,8.87768444
7.png,76,294,31,121,115,9956.5,388.5756828,0.828638914,18.1092029,0.085225586,0.479661296,585243.3359,225812992.1,0.996303782,9.621390894
7.png,77,59,26,116,115,9917,377.1614692,0.876063405,15.39357278,0.069142858,0.468117946,28921.51169,116961247.5,0.995773486,9.58686033
7.png,78,495,22,130,127,12512.5,422.859954,0.879348117,29.25349448,0.103738439,0.58051339,1576308.205,432196674.6,0.99541014,8.932080828
7.png,79,1431,21,109,112,9242.5,360.0904002,0.895728177,22.64566799,0.100569409,0.480776873,66801.66628,72547888.96,0.993627317,9.052161489
7.png,80,978,20,130,106,8641.5,403.261974,0.667766234,12.70996051,0.178319334,0.624419369,53557.88979,227915667.5,0.997903083,8.400900655
7.png,81,1109,15,120,102,9324,366.1909068,0.873769774,13.35145823,0.072390626,0.498949257,270929.6177,110617490.5,0.996189054,9.475263523
7.png,82,1543,0,57,55,2144.5,198.325901,0.685136402,27.93409091,0.0835864,0.520713195,201809.0566,68757953.92,0.991095867,8.575484849
7.png,83,1313,0,43,10,295.5,93.21320307,0.427378318,20.11428571,0.057735027,0.24639226,164510.603,79533879.6,0.993925199,8.770264467
7.png,84,1004,0,38,23,691.5,113.5563489,0.673874787,75.36075206,0.06199634,0.233403268,304067.6755,70293160.37,0.971622772,8.990158176
7.png,85,917,0,60,61,2151,207.5391045,0.627552982,34.55015282,0.135755395,0.435568504,3003.465586,138216344.3,0.992740408,8.607760776
7.png,86,586,0,108,67,5308.5,307.0365767,0.707622209,20.0132515,0.085423606,0.525974934,631515.6322,160072044.6,0.994672449,9.234416446
7.png,87,444,0,74,25,1266,176.4264064,0.511112372,34.30465753,0.08061315,0.449061786,106825.921,153211280.6,0.992610052,9.029214772
7.png,88,210,0,117,115,10196.5,387.9482678,0.851360219,25.74377811,0.063176483,0.49069499,677205.5579,215721179.2,0.994883482,9.966463575
7.png,89,164,0,59,13,495.5,127.6984843,0.381840542,9.433687003,0.087638591,0.399598164,137074.4731,47801737.34,0.996384184,8.320587555
7.png,90,0,0,43,70,2293.5,202.6690466,0.701671375,50.61938776,0.082511567,0.370993441,636914.7207,208150220.3,0.990059286,9.235756158
8.png,0,258,1162,75,38,2068,199.7401145,0.651373085,14.31081081,0.149563804,0.597629267,530280.7511,128421699.4,0.996516045,7.627211763
8.png,1,213,1162,47,38,1095,144.911687,0.655265282,23.5291762,0.173101957,0.539543434,333986.6138,90662485.56,0.993792112,7.305979707
8.png,2,742,1153,40,47,1137.5,147.9827551,0.652738234,46.0507365,0.1248329,0.431873342,468689.3781,124852034.1,0.989150492,8.358098068
8.png,3,668,1147,83,53,2452,233.8233749,0.563578583,19.1097561,0.115840919,0.559723302,76605.79551,66242670.2,0.994332726,8.378490548
8.png,4,811,1104,116,96,8975.5,362.0071399,0.860665199,25.56222826,0.086817333,0.487107477,511186.4414,145215232.1,0.994007788,9.372285504
8.png,5,231,1041,121,115,10670,385.989895,0.899958355,25.85094203,0.103999873,0.565539297,538080.9719,128143841.1,0.993241379,8.694879353
8.png,6,1041,1035,108,108,9029.5,355.9482651,0.895570553,32.04023884,0.102457963,0.510188804,640372.0756,227963627,0.994332021,9.448933998
8.png,7,595,995,126,130,12649.5,420.7178186,0.898051849,55.09538462,0.16022291,0.489647561,3860891.665,1569604826,0.996100124,9.382978178
8.png,8,302,957,105,104,7924,340.3330415,0.859698365,26.00342086,0.076617461,0.535405114,838080.4679,210360345.6,0.994309608,9.372089626
8.png,9,167,896,118,115,10246.5,379.4041095,0.894502064,22.91334077,0.148311623,0.600777756,597226.9715,145888389.9,0.994861901,8.120847289
8.png,10,1513,895,87,120,8760.5,366.0660146,0.821523395,20.20077519,0.093988777,0.567714769,553279.8767,122302886.3,0.99398399,8.74039415
8.png,11,841,886,124,123,11716,405.646749,0.89473253,21.98968868,0.118220444,0.595430553,615778.2446,160844591,0.995183931,8.532120001
8.png,12,361,886,137,108,10970,401.4457375,0.855387284,14.33830338,0.118593789,0.631809203,931217.054,223633078.8,0.997010513,8.447372094
8.png,13,1386,885,116,114,10453.5,381.605119,0.902076157,26.96193745,0.109050473,0.546884047,431354.5135,119075755.4,0.993070978,8.898092535
8.png,14,719,807,123,119,11256.5,397.4041091,0.895671041,22.69830555,0.116901585,0.553078004,367477.6818,109420620.1,0.994087515,8.572007402
8.png,15,1440,728,117,125,11120.5,395.0609622,0.89537702,29.10296552,0.106788254,0.5075726,306677.808,110432687.8,0.993002019,8.946356957
